SEASON,PLAYER_NAME,PLAYER_ID,TEAM_ID,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,TIME_OF_POSS,TEAM,OFF_POSS,BALL_HANDLE%
2022-23,Anthony Lamb,1630237.0,1610612744,14.364,60.1,GSW,2486.0,10.1
2013-14,Anthony Morrow,201627.0,1610612740,16.219,50.7,NOP,2721.0,6.9
2014-15,Anthony Morrow,201627.0,1610612760,14.661,51.9,OKC,3644.0,5.8
2015-16,Anthony Morrow,201627.0,1610612760,14.887,23.8,OKC,1860.0,5.2
2016-17,Anthony Morrow,201627.0,1610612741,14.062,2.2,CHI,176.0,5.3
2016-17,Anthony Morrow,201627.0,1610612760,14.44,16.4,OKC,1285.0,5.3
2013-14,Anthony Randolph,201576.0,1610612743,13.994,29.9,DEN,1081.0,11.9
2013-14,Anthony Tolliver,201229.0,1610612766,15.899,32.7,CHA,2535.0,4.9
2014-15,Anthony Tolliver,201229.0,1610612756,14.847,7.7,PHX,550.0,5.7
2014-15,Anthony Tolliver,201229.0,1610612765,15.464,41.6,DET,2253.0,7.2
2015-16,Anthony Tolliver,201229.0,1610612765,15.526,47.6,DET,2616.0,7.0
2016-17,Anthony Tolliver,201229.0,1610612758,15.558,58.2,SAC,2936.0,7.6
2017-18,Anthony Tolliver,201229.0,1610612765,15.1,81.2,DET,3485.0,9.3
2018-19,Anthony Tolliver,201229.0,1610612750,14.34,32.8,MIN,2242.0,6.1
2019-20,Anthony Tolliver,201229.0,1610612757,14.675,16.0,POR,1174.0,5.6
2019-20,Anthony Tolliver,201229.0,1610612758,14.357,2.2,SAC,168.0,5.5
2019-20,Anthony Tolliver,201229.0,1610612763,14.263,6.1,MEM,495.0,5.2
2020-21,Anthony Tolliver,201229.0,1610612755,14.303,2.4,PHI,208.0,4.8
2017-18,Antonio Blakeney,1628469.0,1610612741,13.926,15.9,CHI,632.0,10.8
2018-19,Antonio Blakeney,1628469.0,1610612741,14.756,56.0,CHI,1703.0,13.4
2017-18,Antonius Cleveland,1628499.0,1610612737,14.534,0.9,ATL,88.0,4.2
2017-18,Antonius Cleveland,1628499.0,1610612742,15.313,2.2,DAL,163.0,5.3
2019-20,Antonius Cleveland,1628499.0,1610612742,15.274,1.9,DAL,95.0,7.9
2019-20,Anzejs Pasecniks,1628394.0,1610612764,13.943,18.5,WAS,916.0,8.7
2020-21,Anzejs Pasecniks,1628394.0,1610612764,17.143,0.6,WAS,14.0,15.0
2013-14,Archie Goodwin,203462.0,1610612756,14.816,35.3,PHX,1076.0,13.3
2014-15,Archie Goodwin,203462.0,1610612756,15.37,64.9,PHX,1057.0,24.0
2015-16,Archie Goodwin,203462.0,1610612756,14.519,169.4,PHX,2297.0,30.5
2016-17,Archie Goodwin,203462.0,1610612740,14.233,2.2,NOP,60.0,15.5
2016-17,Archie Goodwin,203462.0,1610612751,14.588,24.6,BKN,374.0,27.1
2013-14,Arinze Onuaku,202620.0,1610612739,13.0,0.1,CLE,11.0,4.2
2013-14,Arinze Onuaku,202620.0,1610612740,14.46,0.9,NOP,50.0,7.5
2014-15,Arinze Onuaku,202620.0,1610612750,14.128,1.9,MIN,133.0,6.1
2016-17,Arinze Onuaku,202620.0,1610612753,15.204,1.8,ORL,54.0,13.2
2020-21,Armoni Brooks,1629717.0,1610612745,14.184,31.7,HOU,1096.0,12.2
2021-22,Armoni Brooks,1629717.0,1610612745,14.832,40.3,HOU,1423.0,11.5
2021-22,Armoni Brooks,1629717.0,1610612761,15.239,8.1,TOR,306.0,10.4
2013-14,Arnett Moultrie,203102.0,1610612755,13.341,5.6,PHI,396.0,6.4
2021-22,Arnoldas Kulboka,1629083.0,1610612766,14.818,0.0,CHA,11.0,0.0
2013-14,Aron Baynes,203382.0,1610612759,15.236,16.5,SAS,978.0,6.6
2014-15,Aron Baynes,203382.0,1610612759,15.445,35.6,SAS,2206.0,6.3
2015-16,Aron Baynes,203382.0,1610612765,15.404,35.4,DET,2444.0,5.6
2016-17,Aron Baynes,203382.0,1610612765,15.265,27.5,DET,2280.0,4.7
2017-18,Aron Baynes,203382.0,1610612738,15.416,56.6,BOS,2896.0,7.6
2018-19,Aron Baynes,203382.0,1610612738,14.182,26.7,BOS,1700.0,6.6
2019-20,Aron Baynes,203382.0,1610612756,14.383,35.5,PHX,1950.0,7.6
2020-21,Aron Baynes,203382.0,1610612761,14.444,31.5,TOR,2024.0,6.5
2013-14,Arron Afflalo,201167.0,1610612753,15.642,192.4,ORL,4972.0,14.8
2014-15,Arron Afflalo,201167.0,1610612743,14.727,91.7,DEN,3462.0,10.8
2014-15,Arron Afflalo,201167.0,1610612757,15.769,34.5,POR,1457.0,9.0
2015-16,Arron Afflalo,201167.0,1610612752,16.055,157.5,NYK,4564.0,12.9
2016-17,Arron Afflalo,201167.0,1610612758,16.231,81.1,SAC,3085.0,9.7
2017-18,Arron Afflalo,201167.0,1610612753,15.469,25.3,ORL,1346.0,7.3
2013-14,Austin Daye,201948.0,1610612759,15.77,7.3,SAS,230.0,12.1
2013-14,Austin Daye,201948.0,1610612761,14.757,2.1,TOR,70.0,12.2
2014-15,Austin Daye,201948.0,1610612737,14.556,3.6,ATL,151.0,9.8
2014-15,Austin Daye,201948.0,1610612759,15.353,14.3,SAS,536.0,10.4
2021-22,Austin Reaves,1630559.0,1610612747,14.55,82.7,LAL,2949.0,11.6
2022-23,Austin Reaves,1630559.0,1610612747,14.252,160.6,LAL,3895.0,17.4
2013-14,Austin Rivers,203085.0,1610612740,16.428,277.1,NOP,2522.0,40.1
2014-15,Austin Rivers,203085.0,1610612740,16.291,119.0,NOP,1469.0,29.8
2014-15,Austin Rivers,203085.0,1610612746,15.363,99.2,LAC,1547.0,25.0
2015-16,Austin Rivers,203085.0,1610612746,15.11,181.5,LAC,2916.0,24.7
2016-17,Austin Rivers,203085.0,1610612746,15.291,260.8,LAC,4107.0,24.9
2017-18,Austin Rivers,203085.0,1610612746,15.243,316.9,LAC,4109.0,30.4
2018-19,Austin Rivers,203085.0,1610612745,14.913,100.1,HOU,2757.0,14.6
2018-19,Austin Rivers,203085.0,1610612764,14.313,61.5,WAS,1421.0,18.1
2019-20,Austin Rivers,203085.0,1610612745,13.492,119.7,HOU,3429.0,15.5
2020-21,Austin Rivers,203085.0,1610612743,15.252,27.8,DEN,821.0,13.3
2020-21,Austin Rivers,203085.0,1610612752,15.757,43.8,NYK,872.0,19.1
2021-22,Austin Rivers,203085.0,1610612743,15.198,77.5,DEN,2962.0,10.3
2022-23,Austin Rivers,203085.0,1610612750,14.405,59.1,MIN,2097.0,11.7
2013-14,Avery Bradley,202340.0,1610612738,15.393,135.7,BOS,3629.0,14.6
2014-15,Avery Bradley,202340.0,1610612738,14.357,106.7,BOS,4892.0,9.1
2015-16,Avery Bradley,202340.0,1610612738,13.93,95.4,BOS,5172.0,7.9
2016-17,Avery Bradley,202340.0,1610612738,14.849,108.1,BOS,3682.0,11.9
2017-18,Avery Bradley,202340.0,1610612746,14.565,7.7,LAC,329.0,9.6
2017-18,Avery Bradley,202340.0,1610612765,15.32,56.8,DET,2537.0,8.8
2018-19,Avery Bradley,202340.0,1610612746,14.554,54.0,LAC,3022.0,7.4
2018-19,Avery Bradley,202340.0,1610612763,14.824,32.4,MEM,915.0,14.3
2019-20,Avery Bradley,202340.0,1610612747,14.091,49.6,LAL,2500.0,8.4
2020-21,Avery Bradley,202340.0,1610612745,14.319,23.0,HOU,814.0,11.8
2020-21,Avery Bradley,202340.0,1610612748,14.136,9.8,MIA,435.0,9.6
2021-22,Avery Bradley,202340.0,1610612747,14.583,38.3,LAL,2890.0,5.5
2015-16,Axel Toupane,1626253.0,1610612743,15.114,8.9,DEN,594.0,5.9
2016-17,Axel Toupane,1626253.0,1610612740,14.11,1.4,NOP,82.0,7.3
2016-17,Axel Toupane,1626253.0,1610612749,17.667,0.1,MIL,12.0,2.8
2020-21,Axel Toupane,1626253.0,1610612749,12.905,1.9,MIL,126.0,7.0
2021-22,Ayo Dosunmu,1630245.0,1610612741,14.634,194.6,CHI,4332.0,18.4
2022-23,Ayo Dosunmu,1630245.0,1610612741,14.184,193.6,CHI,4309.0,19.0
2018-19,BJ Johnson,1629168.0,1610612737,13.837,1.3,ATL,92.0,6.1
2018-19,BJ Johnson,1629168.0,1610612758,13.833,0.1,SAC,12.0,3.6
2019-20,BJ Johnson,1629168.0,1610612753,13.268,4.4,ORL,183.0,10.9
2021-22,BJ Johnson,1629168.0,1610612753,16.126,2.4,ORL,127.0,7.0
2017-18,Bam Adebayo,1628389.0,1610612748,15.954,66.7,MIA,2638.0,9.5
2018-19,Bam Adebayo,1628389.0,1610612748,15.084,98.2,MIA,3859.0,10.1
2019-20,Bam Adebayo,1628389.0,1610612748,14.998,211.4,MIA,4857.0,17.4
2020-21,Bam Adebayo,1628389.0,1610612748,14.855,197.6,MIA,4260.0,18.7
2021-22,Bam Adebayo,1628389.0,1610612748,14.846,160.6,MIA,3627.0,17.9
2022-23,Bam Adebayo,1628389.0,1610612748,15.103,220.3,MIA,5166.0,16.9
2013-14,Ben Gordon,2732.0,1610612766,15.299,16.2,CHA,542.0,11.7
2014-15,Ben Gordon,2732.0,1610612753,15.433,53.4,ORL,1529.0,13.6
2013-14,Ben McLemore,203463.0,1610612758,15.539,75.2,SAC,4312.0,6.7
2014-15,Ben McLemore,203463.0,1610612758,14.994,116.2,SAC,5306.0,8.8
2015-16,Ben McLemore,203463.0,1610612758,13.643,50.5,SAC,3035.0,7.3
2016-17,Ben McLemore,203463.0,1610612758,15.577,56.8,SAC,2317.0,9.4
2017-18,Ben McLemore,203463.0,1610612763,15.31,49.6,MEM,2158.0,9.0
2018-19,Ben McLemore,203463.0,1610612758,13.53,6.2,SAC,349.0,7.9
2019-20,Ben McLemore,203463.0,1610612745,13.417,42.5,HOU,3476.0,5.5
2020-21,Ben McLemore,203463.0,1610612745,13.933,19.8,HOU,1165.0,7.3
2020-21,Ben McLemore,203463.0,1610612747,14.797,11.4,LAL,744.0,6.2
2021-22,Ben McLemore,203463.0,1610612757,14.927,51.5,POR,2632.0,7.9
2017-18,Ben Moore,1628500.0,1610612754,16.95,0.1,IND,20.0,1.8
2017-18,Ben Simmons,1627732.0,1610612755,13.852,563.7,PHI,5666.0,43.1
2018-19,Ben Simmons,1627732.0,1610612755,13.801,498.0,PHI,5742.0,37.7
2019-20,Ben Simmons,1627732.0,1610612755,14.665,400.6,PHI,4187.0,39.1
2020-21,Ben Simmons,1627732.0,1610612755,14.287,336.1,PHI,3903.0,36.2
2022-23,Ben Simmons,1627732.0,1610612751,14.126,146.7,BKN,2246.0,27.7
2022-23,Bennedict Mathurin,1631097.0,1610612754,14.06,135.8,IND,4680.0,12.4
2013-14,Beno Udrih,2757.0,1610612752,16.267,114.1,NYK,1125.0,37.4
2013-14,Beno Udrih,2757.0,1610612763,14.723,8.0,MEM,112.0,29.1
2014-15,Beno Udrih,2757.0,1610612763,15.833,299.6,MEM,2854.0,39.8
2015-16,Beno Udrih,2757.0,1610612748,15.982,113.3,MIA,1116.0,38.1
2015-16,Beno Udrih,2757.0,1610612763,15.6,28.5,MEM,240.0,45.7
2016-17,Beno Udrih,2757.0,1610612765,15.664,134.7,DET,1087.0,47.5
2013-14,Bernard James,203108.0,1610612742,14.953,3.3,DAL,301.0,4.4
2014-15,Bernard James,203108.0,1610612742,15.204,3.8,DAL,309.0,4.9
2018-19,Billy Garrett,1628656.0,1610612752,13.962,8.6,NYK,133.0,27.8
2013-14,Bismack Biyombo,202687.0,1610612766,15.978,19.5,CHA,2027.0,3.6
2014-15,Bismack Biyombo,202687.0,1610612766,15.772,21.0,CHA,2348.0,3.4
2015-16,Bismack Biyombo,202687.0,1610612761,16.213,58.9,TOR,3432.0,6.4
2016-17,Bismack Biyombo,202687.0,1610612753,15.633,82.6,ORL,3464.0,9.2
2017-18,Bismack Biyombo,202687.0,1610612753,15.308,62.7,ORL,2964.0,8.3
2018-19,Bismack Biyombo,202687.0,1610612766,15.303,33.3,CHA,1549.0,8.4
2019-20,Bismack Biyombo,202687.0,1610612766,15.603,41.6,CHA,2003.0,8.0
2020-21,Bismack Biyombo,202687.0,1610612766,14.85,42.4,CHA,2700.0,6.3
2021-22,Bismack Biyombo,202687.0,1610612756,14.743,19.5,PHX,1025.0,7.7
2022-23,Bismack Biyombo,202687.0,1610612756,15.019,36.8,PHX,1763.0,8.3
2013-14,Blake Griffin,201933.0,1610612746,14.301,218.6,LAC,5704.0,16.1
2014-15,Blake Griffin,201933.0,1610612746,14.622,198.0,LAC,4647.0,17.5
2015-16,Blake Griffin,201933.0,1610612746,14.682,115.8,LAC,2363.0,20.0
2016-17,Blake Griffin,201933.0,1610612746,14.921,199.2,LAC,4155.0,19.3
2017-18,Blake Griffin,201933.0,1610612746,14.779,130.8,LAC,2314.0,22.9
2017-18,Blake Griffin,201933.0,1610612765,15.274,104.0,DET,1656.0,24.7
2018-19,Blake Griffin,201933.0,1610612765,15.74,361.0,DET,5317.0,25.9
2019-20,Blake Griffin,201933.0,1610612765,15.429,48.4,DET,1028.0,18.3
2020-21,Blake Griffin,201933.0,1610612751,14.386,34.8,BKN,1145.0,12.7
2020-21,Blake Griffin,201933.0,1610612765,16.492,58.7,DET,1236.0,17.3
2021-22,Blake Griffin,201933.0,1610612751,14.65,54.1,BKN,1978.0,11.2
2022-23,Blake Griffin,201933.0,1610612738,15.284,23.5,BOS,1165.0,7.9
2022-23,Blake Wesley,1631104.0,1610612759,14.217,99.3,SAS,1423.0,29.5
2015-16,Boban Marjanovic,1626246.0,1610612759,16.204,20.6,SAS,990.0,7.7
2016-17,Boban Marjanovic,1626246.0,1610612765,15.205,11.6,DET,589.0,7.8
2017-18,Boban Marjanovic,1626246.0,1610612746,13.526,7.0,LAC,350.0,8.9
2017-18,Boban Marjanovic,1626246.0,1610612765,14.784,7.2,DET,347.0,8.4
2018-19,Boban Marjanovic,1626246.0,1610612746,13.862,19.2,LAC,799.0,10.4
2018-19,Boban Marjanovic,1626246.0,1610612755,14.685,14.7,PHI,631.0,9.5
2019-20,Boban Marjanovic,1626246.0,1610612742,15.112,20.2,DAL,864.0,9.3
2020-21,Boban Marjanovic,1626246.0,1610612742,14.875,12.3,DAL,553.0,9.0
2021-22,Boban Marjanovic,1626246.0,1610612742,14.856,6.5,DAL,257.0,10.2
2022-23,Boban Marjanovic,1626246.0,1610612745,13.85,7.8,HOU,352.0,9.6
2016-17,Bobby Brown,201628.0,1610612745,13.978,14.3,HOU,269.0,22.8
2017-18,Bobby Brown,201628.0,1610612745,14.68,17.6,HOU,241.0,29.8
2015-16,Bobby Portis,1626171.0,1610612741,15.285,60.0,CHI,2170.0,10.9
2016-17,Bobby Portis,1626171.0,1610612741,15.177,49.2,CHI,1982.0,9.8
2017-18,Bobby Portis,1626171.0,1610612741,14.009,91.9,CHI,3342.0,11.8
2018-19,Bobby Portis,1626171.0,1610612741,14.467,31.9,CHI,1081.0,12.2
2018-19,Bobby Portis,1626171.0,1610612764,13.767,41.1,WAS,1617.0,11.1
2019-20,Bobby Portis,1626171.0,1610612752,14.599,77.7,NYK,2864.0,11.2
2020-21,Bobby Portis,1626171.0,1610612749,13.819,61.6,MIL,2899.0,9.2
2021-22,Bobby Portis,1626171.0,1610612749,13.767,81.8,MIL,4182.0,8.5
2022-23,Bobby Portis,1626171.0,1610612749,14.62,101.6,MIL,3767.0,11.1
2017-18,Bogdan Bogdanovic,203992.0,1610612758,15.493,198.3,SAC,4295.0,17.9
2018-19,Bogdan Bogdanovic,203992.0,1610612758,13.762,209.8,SAC,4092.0,22.4
2019-20,Bogdan Bogdanovic,203992.0,1610612758,14.694,158.4,SAC,3584.0,18.0
2020-21,Bogdan Bogdanovic,203992.0,1610612737,14.954,105.0,ATL,2655.0,15.9
2021-22,Bogdan Bogdanovic,203992.0,1610612737,14.656,128.6,ATL,3742.0,14.1
2022-23,Bogdan Bogdanovic,203992.0,1610612737,14.188,97.9,ATL,3118.0,13.3
2014-15,Bojan Bogdanovic,202711.0,1610612751,15.497,66.4,BKN,3564.0,7.2
2015-16,Bojan Bogdanovic,202711.0,1610612751,15.381,97.9,BKN,4177.0,9.1
2016-17,Bojan Bogdanovic,202711.0,1610612751,13.951,95.3,BKN,3119.0,13.1
2016-17,Bojan Bogdanovic,202711.0,1610612764,14.2,24.4,WAS,1232.0,8.4
2017-18,Bojan Bogdanovic,202711.0,1610612754,14.76,100.7,IND,4919.0,8.3
2018-19,Bojan Bogdanovic,202711.0,1610612754,14.765,135.1,IND,5223.0,10.5
2019-20,Bojan Bogdanovic,202711.0,1610612762,14.952,118.4,UTA,4260.0,11.2
2020-21,Bojan Bogdanovic,202711.0,1610612762,14.667,112.5,UTA,4532.0,10.2
2021-22,Bojan Bogdanovic,202711.0,1610612762,14.875,102.1,UTA,4306.0,9.6
2022-23,Bojan Bogdanovic,202711.0,1610612765,14.664,133.5,DET,3921.0,13.9
2019-20,Bol Bol,1629626.0,1610612743,14.849,3.2,DEN,172.0,7.5
2020-21,Bol Bol,1629626.0,1610612743,14.167,7.0,DEN,366.0,8.1
2021-22,Bol Bol,1629626.0,1610612743,14.718,,DEN,170.0,
2022-23,Bol Bol,1629626.0,1610612753,14.562,63.3,ORL,3097.0,8.4
2021-22,Bones Hyland,1630538.0,1610612743,15.095,190.2,DEN,2654.0,28.5
2022-23,Bones Hyland,1630538.0,1610612743,15.529,158.5,DEN,1636.0,37.4
2022-23,Bones Hyland,1630538.0,1610612746,14.436,44.0,LAC,546.0,33.5
2018-19,Bonzie Colson,1629045.0,1610612749,14.187,3.7,MIL,225.0,7.0
2013-14,Boris Diaw,2564.0,1610612759,15.025,111.8,SAS,3892.0,11.5
2014-15,Boris Diaw,2564.0,1610612759,15.611,130.0,SAS,3851.0,13.0
2015-16,Boris Diaw,2564.0,1610612759,15.398,96.4,SAS,2760.0,13.6
2016-17,Boris Diaw,2564.0,1610612762,16.546,90.5,UTA,2410.0,13.6
2018-19,Brad Wanamaker,202954.0,1610612738,13.53,50.7,BOS,723.0,31.1
2019-20,Brad Wanamaker,202954.0,1610612738,14.716,192.6,BOS,2820.0,27.8
2020-21,Brad Wanamaker,202954.0,1610612744,14.344,84.0,GSW,1286.0,27.3
2020-21,Brad Wanamaker,202954.0,1610612766,14.916,56.4,CHA,855.0,26.5
2021-22,Brad Wanamaker,202954.0,1610612754,15.0,48.1,IND,583.0,33.0
2021-22,Brad Wanamaker,202954.0,1610612764,15.365,3.5,WAS,52.0,26.3
2013-14,Bradley Beal,203078.0,1610612764,15.338,176.2,WAS,4874.0,14.1
2014-15,Bradley Beal,203078.0,1610612764,15.194,157.4,WAS,4100.0,15.2
2015-16,Bradley Beal,203078.0,1610612764,14.031,144.1,WAS,3504.0,17.6
2016-17,Bradley Beal,203078.0,1610612764,14.346,204.8,WAS,5472.0,15.7
2017-18,Bradley Beal,203078.0,1610612764,15.062,378.0,WAS,5972.0,25.2
2018-19,Bradley Beal,203078.0,1610612764,13.859,345.4,WAS,6402.0,23.4
2019-20,Bradley Beal,203078.0,1610612764,14.044,257.3,WAS,4374.0,25.1
2020-21,Bradley Beal,203078.0,1610612764,13.461,229.7,WAS,4646.0,22.0
2021-22,Bradley Beal,203078.0,1610612764,15.128,220.9,WAS,2925.0,30.0
2022-23,Bradley Beal,203078.0,1610612764,15.5,255.5,WAS,3359.0,29.4
2013-14,Brandan Wright,201148.0,1610612742,15.901,27.9,DAL,2072.0,5.1
2014-15,Brandan Wright,201148.0,1610612738,14.635,2.9,BOS,170.0,7.0
2014-15,Brandan Wright,201148.0,1610612742,15.14,14.2,DAL,973.0,5.8
2014-15,Brandan Wright,201148.0,1610612756,15.029,28.0,PHX,1695.0,6.6
2015-16,Brandan Wright,201148.0,1610612763,15.674,7.7,MEM,414.0,7.1
2016-17,Brandan Wright,201148.0,1610612763,16.704,16.7,MEM,849.0,7.1
2017-18,Brandan Wright,201148.0,1610612745,14.219,0.6,HOU,32.0,7.9
2017-18,Brandan Wright,201148.0,1610612763,15.468,14.2,MEM,713.0,7.7
2015-16,Branden Dawson,1626183.0,1610612746,17.088,0.5,LAC,57.0,3.1
2013-14,Brandon Bass,101138.0,1610612738,15.766,99.4,BOS,4380.0,8.6
2014-15,Brandon Bass,101138.0,1610612738,14.702,89.5,BOS,3790.0,9.6
2015-16,Brandon Bass,101138.0,1610612747,15.236,55.6,LAL,2673.0,8.2
2016-17,Brandon Bass,101138.0,1610612746,15.741,28.7,LAC,1141.0,9.6
2021-22,Brandon Boston Jr.,1630527.0,1610612746,14.283,49.6,LAC,1570.0,13.3
2022-23,Brandon Boston Jr.,1630527.0,1610612746,14.473,21.1,LAC,516.0,17.0
2019-20,Brandon Clarke,1629634.0,1610612763,13.665,54.0,MEM,2795.0,8.5
2020-21,Brandon Clarke,1629634.0,1610612763,14.203,44.2,MEM,2924.0,6.4
2021-22,Brandon Clarke,1629634.0,1610612763,14.003,41.0,MEM,2624.0,6.7
2022-23,Brandon Clarke,1629634.0,1610612763,14.047,40.3,MEM,2282.0,7.5
2013-14,Brandon Davies,203561.0,1610612755,13.99,23.4,PHI,1166.0,8.6
2014-15,Brandon Davies,203561.0,1610612751,16.952,1.9,BKN,84.0,8.0
2014-15,Brandon Davies,203561.0,1610612755,14.605,18.3,PHI,762.0,9.9
2018-19,Brandon Goodwin,1629164.0,1610612743,13.705,10.8,DEN,122.0,38.8
2019-20,Brandon Goodwin,1629164.0,1610612737,14.439,76.1,ATL,905.0,34.9
2020-21,Brandon Goodwin,1629164.0,1610612737,15.548,111.9,ATL,1234.0,35.0
2021-22,Brandon Goodwin,1629164.0,1610612739,15.95,105.7,CLE,973.0,40.9
2016-17,Brandon Ingram,1627742.0,1610612747,14.752,208.2,LAL,4638.0,18.3
2017-18,Brandon Ingram,1627742.0,1610612747,14.003,219.5,LAL,4098.0,23.0
2018-19,Brandon Ingram,1627742.0,1610612747,13.807,199.2,LAL,3762.0,23.0
2019-20,Brandon Ingram,1627742.0,1610612740,13.515,228.5,NOP,4551.0,22.3
2020-21,Brandon Ingram,1627742.0,1610612740,14.441,238.4,NOP,4290.0,23.1
2021-22,Brandon Ingram,1627742.0,1610612740,14.889,228.8,NOP,3757.0,24.5
2022-23,Brandon Ingram,1627742.0,1610612740,14.57,202.0,NOP,3124.0,26.6
2013-14,Brandon Jennings,201943.0,1610612765,14.996,605.8,DET,5431.0,44.6
2014-15,Brandon Jennings,201943.0,1610612765,15.582,298.4,DET,2316.0,49.6
2015-16,Brandon Jennings,201943.0,1610612753,14.348,95.6,ORL,934.0,42.8
2015-16,Brandon Jennings,201943.0,1610612765,15.04,99.1,DET,818.0,48.3
2016-17,Brandon Jennings,201943.0,1610612752,14.955,277.3,NYK,2885.0,38.6
2016-17,Brandon Jennings,201943.0,1610612764,14.105,68.8,WAS,759.0,38.6
2017-18,Brandon Jennings,201943.0,1610612749,14.71,40.2,MIL,420.0,39.0
2013-14,Brandon Knight,202688.0,1610612749,15.826,483.5,MIL,4595.0,39.9
2014-15,Brandon Knight,202688.0,1610612749,14.473,331.4,MIL,3346.0,41.1
2014-15,Brandon Knight,202688.0,1610612756,14.302,57.3,PHX,718.0,33.5
2015-16,Brandon Knight,202688.0,1610612756,14.569,313.9,PHX,3840.0,33.7
2016-17,Brandon Knight,202688.0,1610612756,14.335,163.8,PHX,2358.0,29.1
2018-19,Brandon Knight,202688.0,1610612739,15.812,75.3,CLE,1244.0,23.0
2018-19,Brandon Knight,202688.0,1610612745,15.102,13.5,HOU,236.0,22.7
2019-20,Brandon Knight,202688.0,1610612739,15.106,27.2,CLE,501.0,21.6
2019-20,Brandon Knight,202688.0,1610612765,16.084,42.8,DET,431.0,37.0
2021-22,Brandon Knight,202688.0,1610612742,14.241,10.8,DAL,137.0,33.2
2017-18,Brandon Paul,203464.0,1610612759,14.75,23.8,SAS,1171.0,8.3
2013-14,Brandon Rush,201575.0,1610612762,16.838,18.0,UTA,795.0,8.1
2014-15,Brandon Rush,201575.0,1610612744,14.867,11.9,GSW,572.0,8.4
2015-16,Brandon Rush,201575.0,1610612744,13.918,40.6,GSW,2170.0,8.1
2016-17,Brandon Rush,201575.0,1610612750,15.851,26.5,MIN,2022.0,5.0
2018-19,Brandon Sampson,1629102.0,1610612741,14.532,6.7,CHI,438.0,6.3
2021-22,Brandon Williams,1630314.0,1610612757,14.833,109.4,POR,1316.0,33.6
2021-22,Braxton Key,1630296.0,1610612755,12.2,0.3,PHI,15.0,9.8
2021-22,Braxton Key,1630296.0,1610612765,14.013,9.3,DET,397.0,10.0
2022-23,Braxton Key,1630296.0,1610612765,10.4,0.3,DET,20.0,8.7
2014-15,Brendan Haywood,2217.0,1610612739,16.202,4.1,CLE,238.0,6.4
2019-20,Brian Bowen II,1628968.0,1610612754,14.754,1.1,IND,65.0,6.9
2020-21,Brian Bowen II,1628968.0,1610612754,11.781,0.5,IND,32.0,8.0
2013-14,Brian Roberts,203148.0,1610612740,15.836,344.7,NOP,3204.0,40.8
2014-15,Brian Roberts,203148.0,1610612766,16.013,242.5,CHA,2543.0,35.7
2015-16,Brian Roberts,203148.0,1610612757,15.429,26.5,POR,287.0,35.9
2015-16,Brian Roberts,203148.0,1610612766,15.483,64.6,CHA,654.0,38.3
2016-17,Brian Roberts,203148.0,1610612766,16.115,84.9,CHA,808.0,39.1
2015-16,Briante Weber,1627362.0,1610612748,14.833,1.1,MIA,6.0,74.2
2015-16,Briante Weber,1627362.0,1610612763,16.526,29.5,MEM,327.0,32.8
2016-17,Briante Weber,1627362.0,1610612744,14.865,7.8,GSW,96.0,32.8
2016-17,Briante Weber,1627362.0,1610612766,17.57,30.3,CHA,286.0,36.2
2017-18,Briante Weber,1627362.0,1610612745,14.403,16.6,HOU,243.0,28.5
2017-18,Briante Weber,1627362.0,1610612763,15.302,17.3,MEM,242.0,28.0
2016-17,Brice Johnson,1627744.0,1610612746,13.15,0.7,LAC,20.0,16.0
2017-18,Brice Johnson,1627744.0,1610612746,11.265,1.6,LAC,83.0,10.3
2017-18,Brice Johnson,1627744.0,1610612763,14.8,2.7,MEM,125.0,8.8
2020-21,Brodric Thomas,1630271.0,1610612739,15.458,28.9,CLE,765.0,14.7
2020-21,Brodric Thomas,1630271.0,1610612745,13.804,2.5,HOU,51.0,21.3
2021-22,Brodric Thomas,1630271.0,1610612738,13.545,6.1,BOS,132.0,20.5
2013-14,Brook Lopez,201572.0,1610612751,15.609,22.6,BKN,1018.0,8.5
2014-15,Brook Lopez,201572.0,1610612751,15.553,82.5,BKN,4059.0,7.8
2015-16,Brook Lopez,201572.0,1610612751,15.277,127.2,BKN,4868.0,10.3
2016-17,Brook Lopez,201572.0,1610612751,13.937,128.3,BKN,4706.0,11.7
2017-18,Brook Lopez,201572.0,1610612747,13.879,80.1,LAL,3627.0,9.5
2018-19,Brook Lopez,201572.0,1610612749,13.503,73.5,MIL,4970.0,6.6
2019-20,Brook Lopez,201572.0,1610612749,13.109,55.6,MIL,3974.0,6.4
2020-21,Brook Lopez,201572.0,1610612749,13.344,46.4,MIL,4030.0,5.2
2021-22,Brook Lopez,201572.0,1610612749,14.272,7.9,MIL,618.0,5.4
2022-23,Brook Lopez,201572.0,1610612749,14.237,63.9,MIL,4948.0,5.4
2018-19,Bruce Brown,1628971.0,1610612765,15.718,71.8,DET,2886.0,9.5
2019-20,Bruce Brown,1628971.0,1610612765,15.641,240.7,DET,3240.0,28.5
2020-21,Bruce Brown,1628971.0,1610612751,14.411,71.4,BKN,2929.0,10.1
2021-22,Bruce Brown,1628971.0,1610612751,14.824,108.3,BKN,3605.0,12.2
2022-23,Bruce Brown,1628971.0,1610612743,14.891,243.2,DEN,4609.0,21.3
